,PRE-FLIP-MLS,POST-FLIP-MLS,PRE-FLIP-SOLD-DATE,POST-FLIP-SOLD-DATE,PRE-SOLD-PRICE,POST-SOLD-PRICE,PROFIT
338,71937853.0,72098435.0,3/2/2016,12/22/2016,151000.0,245000.0,94000
339,71938161.0,72095676.0,8/3/2016,2/14/2017,165000.0,609900.0,444900
340,71938422.0,72004926.0,1/29/2016,9/26/2016,28500.0,156500.0,128000
341,71938479.0,72022363.0,3/24/2016,8/19/2016,55101.0,150000.0,94899
342,71938525.0,72160776.0,3/3/2016,6/30/2017,145000.0,216500.0,71500
343,71938573.0,72051675.0,2/5/2016,11/10/2016,115100.0,257500.0,142400
344,71938756.0,72036851.0,3/3/2016,11/29/2016,90000.0,290000.0,200000
345,71938913.0,71996471.0,1/29/2016,6/28/2016,248000.0,367000.0,119000
346,71938967.0,72033738.0,2/17/2016,2/22/2017,84500.0,323900.0,239400
347,71939033.0,71990755.0,2/29/2016,10/12/2016,155000.0,265000.0,110000
348,71939197.0,72084767.0,1/29/2016,1/19/2017,104000.0,225000.0,121000
349,71939408.0,72117473.0,2/1/2016,4/14/2017,405000.0,633000.0,228000
350,71939550.0,72050258.0,1/15/2016,9/30/2016,225000.0,644900.0,419900
351,71939674.0,71985467.0,2/22/2016,6/21/2016,127200.0,221000.0,93800
352,71939742.0,72031621.0,4/1/2016,12/29/2016,261000.0,735844.0,474844
353,71939750.0,72227619.0,2/12/2016,10/31/2017,390000.0,450000.0,60000
354,71939866.0,72089496.0,3/25/2016,12/16/2016,160000.0,339900.0,179900
355,71939975.0,72088756.0,3/11/2016,5/2/2017,88200.0,200000.0,111800
356,71940027.0,72128322.0,3/4/2016,6/20/2017,530000.0,1380000.0,850000
357,71940216.0,72077369.0,6/15/2016,11/21/2016,52200.0,199900.0,147700
358,71940317.0,72231674.0,2/11/2016,12/1/2017,1125000.0,2300000,1175000
359,71940334.0,72109074.0,2/18/2016,11/30/2017,61000.0,92000.0,31000
360,71940359.0,72067986.0,1/27/2016,11/4/2016,400000.0,425000.0,25000
361,71940510.0,72042249.0,2/4/2016,9/19/2016,216000.0,420000.0,204000
362,71940799.0,72177856.0,3/15/2016,8/31/2017,169000.0,249500.0,80500
363,71940824.0,72064983.0,2/17/2016,4/7/2017,630000.0,1465000.0,835000
364,71941308.0,72082480.0,2/4/2016,12/13/2016,152500.0,347900.0,195400
365,71941376.0,72168452.0,6/2/2016,8/8/2017,425475.0,467500.0,42025
366,71941430.0,72104875.0,5/9/2016,3/2/2017,340000.0,375000.0,35000
367,71941801.0,72065183.0,1/6/2016,11/14/2016,85000.0,190000.0,105000
368,71941859.0,72144455.0,2/1/2016,8/23/2017,123000.0,319999.0,196999
369,71941896.0,71919327.0,6/30/2016,7/1/2016,725000.0,725000.0,0
370,71942372.0,72083402.0,7/29/2016,1/5/2017,135000.0,293000.0,158000
371,71942382.0,72279522.0,3/2/2016,3/29/2018,275000.0,510000.0,235000
372,71942383.0,72105525.0,3/10/2016,2/28/2017,325000.0,690000.0,365000
373,71942426.0,72089698.0,5/6/2016,12/27/2016,520000.0,931000.0,411000
374,71942522.0,72011870.0,2/4/2016,8/30/2016,109900.0,222000.0,112100
375,71942532.0,72239734.0,2/10/2016,3/7/2018,70000.0,170000.0,100000
376,71942568.0,72090245.0,3/18/2016,3/8/2017,67900.0,154000.0,86100
377,71942612.0,72031153.0,3/11/2016,8/25/2016,145000.0,277000.0,132000
378,71942863.0,72149463.0,11/1/2016,9/25/2017,107500.0,215000.0,107500
379,71943037.0,72054134.0,2/29/2016,11/28/2016,396354.0,600000.0,203646
380,71943044.0,72124407.0,5/13/2016,4/27/2017,190000.0,287000.0,97000
381,71943192.0,72029647.0,5/26/2016,12/9/2016,176088.0,500800.0,324712
382,71943259.0,72121621.0,1/13/2017,6/30/2017,100000.0,134500.0,34500
383,71943286.0,72027367.0,2/22/2016,7/28/2016,65000.0,140000.0,75000
384,71943303.0,72156335.0,3/18/2016,8/22/2017,182500.0,275000.0,92500
385,71943307.0,72240916.0,5/1/2017,11/27/2017,232500.0,443000.0,210500
386,71943370.0,72227176.0,2/26/2016,3/7/2018,375000.0,422000.0,47000
387,71943605.0,72009347.0,2/26/2016,8/17/2016,82000.0,224900.0,142900
388,71943627.0,71991640.0,3/3/2016,6/14/2016,245000.0,362000.0,117000
389,71943812.0,72043940.0,5/18/2016,9/29/2016,148500.0,249500.0,101000
390,71943868.0,72197525.0,2/26/2016,9/12/2017,570000.0,610000.0,40000
391,71944061.0,72175782.0,2/3/2016,7/28/2017,125000.0,410000.0,285000
392,71944087.0,72016515.0,3/3/2016,8/12/2016,225000.0,396500.0,171500
393,71944130.0,72091993.0,6/16/2016,2/28/2017,140000.0,314000.0,174000
394,71944161.0,72025731.0,3/10/2016,9/21/2016,170000.0,269500.0,99500
395,71944187.0,72197746.0,7/1/2016,8/30/2017,200000.0,667500.0,467500
396,71944228.0,72101947.0,5/2/2016,6/30/2017,37300.0,124000.0,86700
397,71944344.0,72222313.0,3/7/2016,10/23/2017,248900.0,282000.0,33100
398,71944356.0,72133517.0,3/10/2016,7/5/2017,550000.0,690000.0,140000
399,71944411.0,72070796.0,6/6/2016,10/28/2016,315000.0,475000.0,160000
400,71944445.0,72096818.0,8/30/2016,5/30/2017,215000.0,309000.0,94000
401,71944525.0,72118938.0,5/12/2016,5/1/2017,390000.0,500000.0,110000
402,71944658.0,72075117.0,5/27/2016,11/23/2016,60000.0,108000.0,48000
403,71944880.0,72030067.0,2/29/2016,10/12/2016,329000.0,780000.0,451000
404,71945005.0,72228509.0,10/18/2016,10/31/2017,130000.0,260000.0,130000
405,71945074.0,72152803.0,6/22/2016,7/25/2017,187000.0,208000.0,21000
406,71945089.0,72023506.0,2/26/2016,8/30/2016,166000.0,419000.0,253000
407,71945281.0,72254595.0,6/13/2016,2/14/2018,265000.0,310000.0,45000
408,71945479.0,72153947.0,6/6/2016,6/16/2017,125000.0,344000.0,219000
409,71945714.0,72154416.0,3/7/2016,6/21/2017,335000.0,1110000.0,775000
410,71945851.0,72090130.0,3/10/2016,5/12/2017,315000.0,467000.0,152000
411,71945994.0,72070688.0,6/20/2016,11/4/2016,180000.0,395000.0,215000
412,71946169.0,72248510.0,1/30/2016,12/29/2017,123500.0,302000,178500
413,71946381.0,72174639.0,3/3/2016,8/29/2017,225000.0,340000.0,115000
414,71946954.0,72161906.0,3/15/2016,6/28/2017,399900.0,435000.0,35100
415,71946973.0,72104322.0,7/19/2016,3/14/2017,80000.0,142000.0,62000
416,71947128.0,72193226.0,10/25/2016,8/15/2017,231000.0,430000.0,199000
417,71947320.0,72123935.0,5/10/2016,6/16/2017,135000.0,202000.0,67000
418,71947579.0,72210833.0,3/3/2016,2/5/2018,320000.0,335000.0,15000
419,71947601.0,72194926.0,2/22/2016,2/20/2018,62000.0,125000.0,63000
420,71947648.0,72256559.0,9/19/2016,2/7/2018,608273.0,660000.0,51727
421,71947654.0,72099730.0,3/16/2016,5/19/2017,440000.0,390000.0,-50000
422,71947683.0,71988622.0,2/1/2016,7/18/2016,53000.0,124999.0,71999
423,71947838.0,72268416.0,9/16/2016,2/27/2018,279900.0,390000.0,110100
424,71947875.0,72046936.0,2/24/2016,10/19/2016,187500.0,349000.0,161500
425,71947946.0,72066429.0,3/16/2016,11/30/2016,225000.0,251500.0,26500
426,71948067.0,72052046.0,6/6/2016,10/21/2016,185000.0,300000.0,115000
427,71948084.0,72110516.0,7/15/2016,3/15/2017,320000.0,439000.0,119000
428,71948136.0,72254250.0,3/10/2016,3/26/2018,145000.0,405000.0,260000
429,71948390.0,72013456.0,2/11/2016,8/12/2016,200000.0,305000.0,105000
430,71948428.0,72054696.0,2/26/2016,1/27/2017,165000.0,275000.0,110000
431,71948656.0,72115812.0,2/17/2016,6/16/2017,65000.0,140000.0,75000
432,71949169.0,72102241.0,1/25/2016,1/13/2017,250000.0,410000.0,160000
433,71949463.0,72150592.0,2/22/2016,6/28/2017,430000.0,900000.0,470000
434,71949487.0,72096129.0,2/24/2016,3/10/2017,86500.0,305000.0,218500
435,71949531.0,72165487.0,11/1/2016,7/27/2017,75000.0,220000.0,145000
436,71949543.0,72135540.0,5/19/2016,6/2/2017,175000.0,320000.0,145000
437,71949993.0,72043830.0,5/5/2016,9/26/2016,104000.0,205000.0,101000
438,71950286.0,72084101.0,2/26/2016,2/28/2017,175000.0,350000.0,175000
439,71950311.0,72042544.0,4/1/2016,9/8/2016,103000.0,190000.0,87000
440,71950355.0,72042884.0,6/13/2016,10/25/2016,209500.0,317500.0,108000
441,71950632.0,72071915.0,2/3/2016,12/20/2016,376777.0,380000.0,3223
442,71950701.0,72081577.0,3/24/2016,12/29/2016,461000.0,1200000.0,739000
443,71950746.0,72071928.0,5/23/2016,12/27/2016,79719.0,147000.0,67281
444,71950916.0,72077915.0,9/26/2016,2/3/2017,127600.0,32500.0,-95100
445,71951803.0,72237500.0,5/5/2016,12/15/2017,336500.0,355000,18500
446,71952274.0,72246533.0,5/23/2016,3/9/2018,275000.0,305000.0,30000
447,71952358.0,72161351.0,6/14/2016,8/1/2017,1017500.0,1050000.0,32500
448,71952453.0,72020476.0,2/23/2016,9/30/2016,100000.0,205000.0,105000
449,71952485.0,72083851.0,6/3/2016,1/5/2017,167000.0,286000.0,119000
450,71952513.0,72108013.0,3/24/2016,3/16/2017,250000.0,259900.0,9900
451,71952638.0,72100820.0,5/27/2016,2/28/2017,48000.0,147800.0,99800
452,71952705.0,72143146.0,7/11/2016,11/21/2017,110000.0,274900.0,164900
453,71952809.0,72069018.0,3/17/2016,11/23/2016,195000.0,427900.0,232900
454,71953086.0,72044642.0,7/19/2016,11/14/2016,220000.0,300000.0,80000
455,71953131.0,72057126.0,6/10/2016,11/2/2016,95000.0,185000.0,90000
456,71953290.0,72052181.0,3/18/2016,9/29/2016,615000.0,1100000.0,485000
457,71953508.0,72245302.0,6/9/2016,11/28/2017,305000.0,350000.0,45000
458,71953915.0,72001145.0,3/21/2016,6/30/2016,183300.0,310000.0,126700
459,71954012.0,72072319.0,6/8/2016,11/30/2016,215000.0,580000.0,365000
460,71954206.0,72198546.0,6/13/2016,8/25/2017,298200.0,331700.0,33500
461,71954238.0,72088855.0,7/1/2016,1/20/2017,275700.0,392500.0,116800
462,71954674.0,72042043.0,5/9/2016,11/3/2016,207000.0,335000.0,128000
463,71954760.0,72031252.0,3/18/2016,8/18/2016,164799.0,345000.0,180201
464,71955117.0,72106585.0,6/15/2016,6/16/2017,165000.0,325000.0,160000
465,71955134.0,72069052.0,5/27/2016,12/14/2016,108500.0,224900.0,116400
466,71955257.0,72224681.0,5/19/2016,10/23/2017,203000.0,243700.0,40700
467,71874595.0,71955450.0,1/4/2016,3/15/2016,300000.0,437500.0,137500
468,71955467.0,72102635.0,7/22/2016,4/28/2017,80500.0,141500.0,61000
469,71955788.0,72226148.0,6/29/2016,1/25/2018,999000.0,965000.0,-34000
470,71955926.0,72063805.0,3/24/2016,1/3/2017,201000.0,354000.0,153000
471,71955967.0,72058341.0,3/9/2016,12/29/2016,160000.0,215000.0,55000
472,71956014.0,72235031.0,8/15/2016,3/16/2018,86000.0,125000.0,39000
473,71956089.0,72082378.0,7/8/2016,2/22/2017,251000.0,393500.0,142500
474,71956404.0,72132636.0,9/10/2016,4/28/2017,205000.0,392000.0,187000
475,71956409.0,72105139.0,5/5/2016,3/9/2017,195000.0,347000.0,152000
476,71956449.0,72061386.0,6/10/2016,1/24/2017,205000.0,335000.0,130000
477,71956626.0,72077206.0,7/8/2016,11/23/2016,367500.0,445000.0,77500
478,71956963.0,72184676.0,9/9/2016,11/30/2017,12000000.0,13000000.0,1000000
479,71957070.0,72137676.0,5/2/2016,9/22/2017,397900.0,475000.0,77100
480,71957252.0,72254442.0,5/17/2016,1/30/2018,148000.0,240000.0,92000
481,71957288.0,72155525.0,5/16/2016,7/14/2017,360000.0,365000.0,5000
482,71957351.0,72092242.0,6/24/2016,3/10/2017,160000.0,268000.0,108000
483,71957683.0,72087184.0,8/26/2016,1/27/2017,210000.0,395000.0,185000
484,71957849.0,72144693.0,3/21/2016,5/5/2017,208000.0,239000.0,31000
485,71957986.0,72058311.0,6/29/2016,10/18/2016,100000.0,210000.0,110000
486,71958241.0,72145209.0,5/12/2016,7/14/2017,535000.0,575000.0,40000
487,71958471.0,72210376.0,5/2/2016,9/22/2017,419900.0,439500.0,19600
488,71958935.0,72093148.0,5/13/2016,1/10/2017,205000.0,400000.0,195000
489,71959008.0,71974328.0,2/24/2016,6/29/2016,242900.0,438566.0,195666
490,71959260.0,72198845.0,2/16/2017,10/27/2017,460000.0,736000.0,276000
491,71959294.0,72117707.0,6/16/2016,3/28/2017,60000.0,189000.0,129000
492,71959843.0,72083273.0,5/5/2016,12/16/2016,200750.0,460000.0,259250
493,71960205.0,72026759.0,3/18/2016,9/12/2016,95000.0,208800.0,113800
494,71960287.0,72187393.0,6/20/2016,8/1/2017,630000.0,695000.0,65000
495,71960732.0,72092629.0,8/3/2016,2/24/2017,155600.0,271000.0,115400
496,71960915.0,72213151.0,7/7/2016,10/6/2017,320000.0,559000.0,239000
497,71960975.0,72054707.0,5/20/2016,10/17/2016,129900.0,233000.0,103100
498,71961041.0,72237542.0,10/21/2016,12/19/2017,237500.0,399999,162499
499,71961148.0,72090123.0,6/29/2016,1/6/2017,60750.0,170500.0,109750
500,72079620.0,71961273.0,3/10/2016,3/11/2016,438900.0,438900.0,0
501,71961411.0,72172758.0,7/29/2016,7/21/2017,733500.0,822500.0,89000
502,71961912.0,72260155.0,5/17/2016,3/15/2018,291500.0,308500.0,17000
503,71961949.0,72051850.0,6/30/2016,10/7/2016,224974.0,315000.0,90026
504,71962214.0,72069450.0,5/20/2016,12/28/2016,147000.0,302500.0,155500
505,71962216.0,72209890.0,12/28/2016,9/22/2017,266000.0,690000.0,424000
506,71962700.0,72264409.0,5/11/2016,12/15/2017,85000.0,215000,130000
507,71963089.0,72105094.0,5/23/2016,3/17/2017,380000.0,541700.0,161700
508,71963167.0,72098433.0,5/10/2016,12/2/2016,180000.0,270000.0,90000
509,71963228.0,72145895.0,5/2/2016,6/23/2017,536000.0,545000.0,9000
510,71963287.0,72187027.0,6/15/2016,11/17/2017,573000.0,578400.0,5400
511,71963351.0,72194980.0,9/30/2016,1/19/2018,115000.0,380000.0,265000
512,71963486.0,72074589.0,5/27/2016,11/23/2016,400000.0,637500.0,237500
513,71963863.0,72086390.0,5/16/2016,2/14/2017,70000.0,285000.0,215000
514,71964045.0,72204161.0,7/15/2016,10/16/2017,220000.0,599900.0,379900
515,71964138.0,72192817.0,8/22/2016,9/29/2017,129000.0,298000.0,169000
516,71964196.0,72099824.0,5/31/2016,1/31/2017,249000.0,349000.0,100000
517,71964307.0,72180928.0,11/18/2016,10/30/2017,190000.0,422000.0,232000
518,71964540.0,72062616.0,7/19/2016,10/27/2016,194000.0,332000.0,138000
519,71964544.0,71964547.0,12/30/2016,12/30/2016,420000.0,420000.0,0
520,71964544.0,71964547.0,12/30/2016,12/30/2016,420000.0,420000.0,0
521,71964649.0,72201737.0,5/26/2016,9/28/2017,320000.0,347500.0,27500
522,71964895.0,72112774.0,9/16/2016,3/17/2017,95000.0,446750.0,351750
523,71965124.0,72158760.0,6/28/2016,8/24/2017,440500.0,469900.0,29400
524,71965209.0,72080670.0,6/20/2016,2/10/2017,205100.0,417000.0,211900
525,71965258.0,72278012.0,5/20/2016,3/29/2018,259000.0,290000.0,31000
526,71965313.0,72222587.0,5/31/2017,11/17/2017,133000.0,170000.0,37000
527,71965409.0,72057095.0,5/6/2016,10/28/2016,190000.0,278000.0,88000
528,71965647.0,72201501.0,7/1/2016,8/23/2017,470000.0,540000.0,70000
529,71965758.0,72147867.0,5/16/2016,6/9/2017,70361.0,169500.0,99139
530,71965794.0,72066355.0,5/20/2016,12/14/2016,73900.0,160000.0,86100
531,71966364.0,72095588.0,6/28/2016,2/6/2017,156000.0,299000.0,143000
532,71966457.0,72198632.0,9/28/2016,11/10/2017,240000.0,495000.0,255000
533,71966474.0,72115970.0,9/7/2016,4/10/2017,44000.0,142000.0,98000
534,71966732.0,72086962.0,6/29/2016,3/1/2017,280000.0,400000.0,120000
535,71966789.0,72065328.0,5/27/2016,10/28/2016,235000.0,417000.0,182000
536,71966913.0,72242966.0,10/4/2016,12/7/2017,166000.0,395000,229000
537,71967051.0,72257545.0,10/21/2016,2/28/2018,800000.0,1990000.0,1190000
538,71967248.0,72123969.0,8/11/2016,7/26/2017,192000.0,212000.0,20000
539,71880404.0,71967250.0,1/15/2016,5/20/2016,137000.0,144000.0,7000
540,71917341.0,71967451.0,2/26/2016,6/20/2016,378000.0,399000.0,21000
541,71967646.0,72155584.0,6/17/2016,6/23/2017,279000.0,275000.0,-4000
542,71967657.0,72119331.0,6/17/2016,9/11/2017,835000.0,820000.0,-15000
543,71967669.0,72125255.0,9/9/2016,4/28/2017,86150.0,185000.0,98850
544,71967815.0,72127019.0,5/2/2016,7/5/2017,358000.0,374000.0,16000
545,71967864.0,72225466.0,3/2/2017,10/27/2017,175000.0,283000.0,108000
546,71968187.0,72094454.0,7/15/2016,2/21/2017,351000.0,513000.0,162000
547,71968456.0,72237119.0,9/30/2016,1/16/2018,40095.0,170000.0,129905
548,71968575.0,72230545.0,5/31/2016,2/16/2018,199500.0,340000.0,140500
549,71968761.0,72130325.0,5/19/2016,5/30/2017,290000.0,321000.0,31000
550,71968965.0,72207055.0,5/13/2016,9/15/2017,275000.0,312400.0,37400
551,71969259.0,72254523.0,5/2/2016,1/26/2018,303000.0,440000.0,137000
552,71969376.0,72175999.0,7/29/2016,8/1/2017,152500.0,269000.0,116500
553,71969523.0,72212574.0,5/4/2016,1/26/2018,1000000.0,2400000.0,1400000
554,71969561.0,72128448.0,5/25/2016,9/20/2017,525000.0,644000.0,119000
555,71910110.0,71969853.0,1/28/2016,5/20/2016,234000.0,399900.0,165900
556,71970160.0,72201602.0,6/17/2016,12/14/2017,468000.0,474000,6000
557,71970384.0,72207088.0,3/9/2017,9/22/2017,186000.0,465000.0,279000
558,71970536.0,72083681.0,8/25/2016,3/17/2017,225000.0,323000.0,98000
559,71970554.0,72064067.0,5/19/2016,11/15/2016,195000.0,194900.0,-100
560,71970636.0,72074838.0,5/31/2016,11/10/2016,150000.0,255000.0,105000
561,71970665.0,72266697.0,1/27/2017,2/23/2018,60000.0,240000.0,180000
562,71970807.0,72182423.0,6/7/2016,8/4/2017,125000.0,186000.0,61000
563,71971011.0,72241709.0,6/10/2016,1/26/2018,1150000.0,3050000.0,1900000
564,71971208.0,72203528.0,5/5/2016,9/8/2017,222000.0,485000.0,263000
565,71971467.0,72063280.0,6/21/2016,2/28/2017,379000.0,419000.0,40000
566,71884643.0,71971983.0,1/8/2016,5/13/2016,600000.0,763500.0,163500
567,71972082.0,72012073.0,3/11/2016,9/29/2016,181200.0,260000.0,78800
568,71972108.0,72154436.0,2/6/2017,6/23/2017,200000.0,448000.0,248000
569,71972273.0,72261497.0,5/9/2016,2/7/2018,650000.0,670000.0,20000
570,71972456.0,72268617.0,5/11/2016,3/16/2018,262000.0,299000.0,37000
571,71972518.0,72154030.0,5/19/2016,7/28/2017,1210000.0,1675000.0,465000
572,71972581.0,72052758.0,5/27/2016,10/18/2016,65000.0,175000.0,110000
573,71972933.0,72200315.0,8/17/2016,11/29/2017,600000.0,1535000.0,935000
574,71973124.0,72225020.0,5/6/2016,1/19/2018,374999.0,400000.0,25001
575,71973132.0,72212042.0,9/9/2016,1/5/2018,150000.0,189900.0,39900
576,71879826.0,71973495.0,1/27/2016,7/21/2016,95000.0,197500.0,102500
577,71973608.0,72104408.0,5/28/2016,8/1/2017,170000.0,370000.0,200000
578,71973683.0,72091414.0,6/17/2016,3/14/2017,577500.0,580000.0,2500
579,71973697.0,72082128.0,8/10/2016,1/17/2017,93000.0,169900.0,76900
580,71973801.0,72072489.0,7/26/2016,4/10/2017,330000.0,560000.0,230000
581,71973813.0,72147991.0,5/26/2016,6/30/2017,416900.0,453000.0,36100
582,71973823.0,72138580.0,5/10/2016,6/7/2017,415000.0,455000.0,40000
583,71973872.0,72166858.0,5/23/2016,6/29/2017,300000.0,352000.0,52000
584,71973953.0,72116891.0,5/26/2016,5/31/2017,385000.0,395000.0,10000
585,71974032.0,72197003.0,5/9/2016,8/9/2017,331000.0,390000.0,59000
586,71974036.0,72044876.0,7/27/2016,3/2/2017,629900.0,649900.0,20000
587,71974072.0,72058727.0,5/20/2016,2/24/2017,126000.0,219000.0,93000
588,71974125.0,72190949.0,7/18/2016,2/28/2018,342500.0,349900.0,7400
589,71974208.0,72169700.0,1/13/2017,7/20/2017,485000.0,650000.0,165000
590,71974249.0,72252475.0,7/22/2016,3/6/2018,56500.0,195000.0,138500
591,71974315.0,72199726.0,5/17/2016,9/29/2017,283500.0,345000.0,61500
592,71959008.0,71974328.0,2/24/2016,6/29/2016,242900.0,438566.0,195666
593,71974630.0,72118852.0,7/22/2016,5/5/2017,86500.0,170000.0,83500
594,71931080.0,71974689.0,2/29/2016,9/28/2016,137500.0,244000.0,106500
595,71974753.0,72159317.0,8/26/2016,8/31/2017,524900.0,621425.0,96525
596,71974912.0,72098811.0,6/24/2016,4/20/2017,245000.0,248700.0,3700
597,71975274.0,72277964.0,6/15/2016,3/15/2018,145000.0,168000.0,23000
598,71975356.0,72135281.0,7/27/2016,5/31/2017,911000.0,965000.0,54000
599,71975493.0,72158550.0,5/13/2016,7/21/2017,550000.0,880000.0,330000
600,71975623.0,72125306.0,5/12/2016,5/17/2017,475000.0,477500.0,2500
601,71975704.0,72243586.0,10/11/2016,12/1/2017,120000.0,335000,215000
602,71975712.0,72067672.0,6/28/2016,1/2/2017,132000.0,240000.0,108000
603,71975762.0,72148667.0,9/29/2016,8/11/2017,60000.0,386000.0,326000
604,71975773.0,72099988.0,6/7/2016,5/8/2017,161000.0,282000.0,121000
605,71975910.0,72084420.0,6/22/2016,12/14/2016,360000.0,739900.0,379900
606,71975940.0,72108278.0,6/9/2016,7/12/2017,580000.0,689000.0,109000
607,71823828.0,71975969.0,2/11/2016,5/25/2016,190000.0,280000.0,90000
608,71976047.0,71987527.0,5/31/2016,8/31/2016,319900.0,329900.0,10000
609,71888547.0,71976682.0,1/16/2016,5/5/2016,185000.0,269900.0,84900
610,71976689.0,72114746.0,6/28/2016,5/10/2017,408000.0,509250.0,101250
611,71976779.0,72116846.0,10/6/2016,3/23/2017,251500.0,440000.0,188500
612,71976813.0,72125732.0,6/3/2016,4/28/2017,440000.0,480000.0,40000
613,71976907.0,72159041.0,6/29/2016,8/1/2017,627000.0,634000.0,7000
614,71977055.0,72167001.0,5/20/2016,7/14/2017,354000.0,370000.0,16000
615,71977217.0,72133395.0,8/19/2016,4/28/2017,105500.0,208000.0,102500
616,71977238.0,72222329.0,5/18/2016,12/28/2017,295000.0,346000,51000
617,71977665.0,72067552.0,5/26/2016,11/14/2016,272000.0,415000.0,143000
618,71977985.0,72129917.0,5/2/2016,6/16/2017,148000.0,385000.0,237000
619,71978041.0,72099848.0,7/29/2016,1/20/2017,477500.0,475000.0,-2500
620,71978183.0,72198439.0,5/18/2016,10/20/2017,475000.0,995000.0,520000
621,71978706.0,72032936.0,5/31/2016,9/2/2016,275000.0,285000.0,10000
622,71808007.0,71979321.0,5/4/2016,8/16/2016,349900.0,375000.0,25100
623,71979526.0,72091651.0,11/7/2016,8/25/2017,87000.0,199900.0,112900
624,71979739.0,72178081.0,9/29/2016,8/14/2017,210000.0,450000.0,240000
625,71979800.0,72050727.0,5/26/2016,12/1/2016,95100.0,190000.0,94900
626,71979842.0,72027771.0,5/4/2016,8/30/2016,260000.0,362000.0,102000
627,71979923.0,72077916.0,7/8/2016,11/30/2016,615000.0,615000.0,0
628,71980119.0,72008101.0,8/5/2016,12/2/2016,205000.0,207000.0,2000
629,71933572.0,71980225.0,1/7/2016,5/26/2016,412000.0,530000.0,118000
630,71980445.0,72114601.0,5/16/2016,5/16/2017,410100.0,755000.0,344900
631,71980448.0,72211416.0,5/31/2016,11/29/2017,424900.0,500000.0,75100
632,71980528.0,72194191.0,6/27/2016,9/8/2017,555000.0,590000.0,35000
633,71980535.0,72203036.0,6/16/2016,10/11/2017,480000.0,563750.0,83750
634,71980609.0,72194612.0,5/27/2016,9/8/2017,410000.0,432000.0,22000
635,71980682.0,72068548.0,6/10/2016,11/1/2016,525000.0,758000.0,233000
636,71980807.0,72218135.0,5/27/2016,10/24/2017,256900.0,290000.0,33100
637,71980877.0,72071126.0,6/28/2016,11/30/2016,103000.0,224500.0,121500
638,71980898.0,72134050.0,8/10/2016,5/19/2017,145000.0,307000.0,162000
639,71980946.0,72056482.0,5/23/2016,10/27/2016,397000.0,715000.0,318000
640,71980962.0,72089631.0,5/26/2016,1/3/2017,215000.0,485000.0,270000
641,71980991.0,72050695.0,6/6/2016,9/16/2016,480000.0,470000.0,-10000
